company,window,num,rank,family,macro,klass,weight
google,six-months,16,105,two-pointers,two-pointers,periph,1.0
google,six-months,37,106,backtracking,backtracking,core,1.0
google,six-months,39,107,backtracking,backtracking,core,1.0
google,six-months,41,108,hashing,hashing,periph,1.0
google,six-months,74,109,binary-search,binary-search,periph,1.0
google,six-months,130,110,dfs-flood,graph-search,periph,1.0
google,six-months,155,111,design,design,periph,1.0
google,six-months,503,112,monotonic-stack,stack,periph,1.0
google,six-months,509,113,dp-linear,dp,core,1.0
google,six-months,645,114,hashing,hashing,periph,1.0
google,six-months,25,115,linked-list,linked-list,periph,1.0
google,six-months,83,116,linked-list,linked-list,periph,1.0
google,six-months,141,117,fast-slow,two-pointers,periph,1.0
google,six-months,151,118,string-other,string,periph,1.0
google,six-months,160,119,linked-list,linked-list,periph,1.0
google,six-months,181,120,sql,sql,trivial,1.0
google,six-months,205,121,hashing,hashing,periph,1.0
google,six-months,383,122,hashing,hashing,periph,1.0
google,six-months,777,123,two-pointers,two-pointers,periph,1.0
google,six-months,994,124,bfs,graph-search,core,1.0
google,six-months,1752,125,two-pointers,two-pointers,periph,1.0
google,six-months,3453,126,binary-search,binary-search,periph,1.0
google,six-months,19,127,fast-slow,two-pointers,periph,1.0
google,six-months,57,128,merge-intervals,intervals,periph,1.0
google,six-months,102,129,bfs,graph-search,core,1.0
google,six-months,179,130,greedy,greedy,periph,1.0
google,six-months,204,131,number-theory,math-bit,periph,1.0
google,six-months,219,132,hashing,hashing,periph,1.0
google,six-months,224,133,pairing-stack,stack,periph,1.0
google,six-months,496,134,monotonic-stack,stack,periph,1.0
google,six-months,643,135,sliding-window,sliding-window,periph,1.0
google,six-months,778,136,dijkstra,graph-search,core,1.0
google,six-months,904,137,sliding-window,sliding-window,periph,1.0
google,six-months,8,138,string-other,string,periph,1.0
google,six-months,29,139,math-bit,math-bit,periph,1.0
google,six-months,45,140,greedy,greedy,periph,1.0
google,six-months,62,141,dp-grid,dp,core,1.0
google,six-months,80,142,two-pointers,two-pointers,periph,1.0
google,six-months,90,143,backtracking,backtracking,core,1.0
google,six-months,122,144,greedy,greedy,periph,1.0
google,six-months,139,145,dp-linear,dp,core,1.0
google,six-months,209,146,sliding-window,sliding-window,periph,1.0
google,six-months,287,147,fast-slow,two-pointers,periph,1.0
google,six-months,295,148,heap-topk,heap-select,periph,1.0
google,six-months,380,149,design,design,periph,1.0
google,six-months,387,150,hashing,hashing,periph,1.0
google,six-months,414,151,trivial,trivial,trivial,1.0
google,six-months,443,152,two-pointers,two-pointers,periph,1.0
google,six-months,518,153,dp-knapsack,dp,core,1.0
google,six-months,595,154,sql,sql,trivial,1.0
google,six-months,739,155,monotonic-stack,stack,periph,1.0
google,six-months,743,156,dijkstra,graph-search,core,1.0
google,six-months,799,157,dp-grid,dp,core,1.0
google,six-months,1148,158,sql,sql,trivial,1.0
google,six-months,1922,159,math-bit,math-bit,periph,1.0
google,six-months,12,160,string-other,string,periph,1.0
google,six-months,73,161,matrix-sim,matrix-sim,periph,1.0
google,six-months,79,162,backtracking,backtracking,core,1.0
google,six-months,127,163,bfs,graph-search,core,1.0
google,six-months,131,164,backtracking,backtracking,core,1.0
google,six-months,137,165,math-bit,math-bit,periph,1.0
google,six-months,153,166,binary-search,binary-search,periph,1.0
google,six-months,190,167,math-bit,math-bit,periph,1.0
google,six-months,197,168,sql,sql,trivial,1.0
google,six-months,210,169,topo-sort,graph-search,core,1.0
google,six-months,221,170,dp-grid,dp,core,1.0
google,six-months,236,171,tree-aggregate,tree,core,1.0
google,six-months,278,172,binary-search,binary-search,periph,1.0
google,six-months,442,173,hashing,hashing,periph,1.0
google,six-months,703,174,heap-topk,heap-select,periph,1.0
google,six-months,843,175,string-other,string,periph,1.0
google,six-months,1011,176,binary-search,binary-search,periph,1.0
google,six-months,1838,177,sliding-window,sliding-window,periph,1.0
google,six-months,2149,178,two-pointers,two-pointers,periph,1.0
google,six-months,2965,179,hashing,hashing,periph,1.0
google,six-months,3637,180,two-pointers,two-pointers,periph,1.0
google,six-months,24,181,linked-list,linked-list,periph,1.0
google,six-months,60,182,math-bit,math-bit,periph,1.0
google,six-months,61,183,linked-list,linked-list,periph,1.0
google,six-months,68,184,string-other,string,periph,1.0
google,six-months,124,185,dp-tree,dp,core,1.0
google,six-months,168,186,math-bit,math-bit,periph,1.0
google,six-months,176,187,sql,sql,trivial,1.0
google,six-months,240,188,binary-search,binary-search,periph,1.0
google,six-months,304,189,prefix-sum,prefix-sum,periph,1.0
google,six-months,329,190,dp-grid,dp,core,1.0
google,six-months,371,191,math-bit,math-bit,periph,1.0
google,six-months,416,192,dp-knapsack,dp,core,1.0
google,six-months,528,193,binary-search,binary-search,periph,1.0
google,six-months,621,194,greedy,greedy,periph,1.0
google,six-months,636,195,pairing-stack,stack,periph,1.0
google,six-months,746,196,dp-linear,dp,core,1.0
google,six-months,787,197,bellman-ford,graph-search,core,1.0
google,six-months,815,198,bfs,graph-search,core,1.0
google,six-months,833,199,string-other,string,periph,1.0
google,six-months,844,200,two-pointers,two-pointers,periph,1.0
apple,all,146,1,design,design,periph,1.0
apple,all,1,2,hashing,hashing,periph,1.0
apple,all,200,3,dfs-flood,graph-search,periph,1.0
apple,all,56,4,merge-intervals,intervals,periph,1.0
apple,all,14,5,string-other,string,periph,1.0
apple,all,121,6,dp-linear,dp,core,1.0
apple,all,189,7,two-pointers,two-pointers,periph,1.0
apple,all,362,8,design,design,periph,1.0
apple,all,49,9,hashing,hashing,periph,1.0
apple,all,206,10,linked-list,linked-list,periph,1.0
apple,all,36,11,hashing,hashing,periph,1.0
apple,all,347,12,heap-topk,heap-select,periph,1.0
apple,all,3,13,sliding-window,sliding-window,periph,1.0
apple,all,207,14,topo-sort,graph-search,core,1.0
apple,all,20,15,pairing-stack,stack,periph,1.0
apple,all,210,16,topo-sort,graph-search,core,1.0
apple,all,238,17,prefix-sum,prefix-sum,periph,1.0
apple,all,151,18,string-other,string,periph,1.0
apple,all,48,19,matrix-sim,matrix-sim,periph,1.0
apple,all,53,20,dp-linear,dp,core,1.0
apple,all,125,21,two-pointers,two-pointers,periph,1.0
apple,all,215,22,heap-topk,heap-select,periph,1.0
apple,all,7,23,math-bit,math-bit,periph,1.0
apple,all,54,24,matrix-sim,matrix-sim,periph,1.0
apple,all,122,25,greedy,greedy,periph,1.0
apple,all,23,26,heap-topk,heap-select,periph,1.0
apple,all,42,27,monotonic-stack,stack,periph,1.0
apple,all,253,28,diff-array,intervals,periph,1.0
apple,all,236,29,tree-aggregate,tree,core,1.0
apple,all,560,30,prefix-sum,prefix-sum,periph,1.0
apple,all,4,31,binary-search,binary-search,periph,1.0
apple,all,190,32,math-bit,math-bit,periph,1.0
apple,all,713,33,sliding-window,sliding-window,periph,1.0
apple,all,981,34,design,design,periph,1.0
apple,all,21,35,linked-list,linked-list,periph,1.0
apple,all,34,36,binary-search,binary-search,periph,1.0
apple,all,191,37,math-bit,math-bit,periph,1.0
apple,all,622,38,design,design,periph,1.0
apple,all,165,39,string-other,string,periph,1.0
apple,all,295,40,heap-topk,heap-select,periph,1.0
apple,all,1146,41,design,design,periph,1.0
apple,all,70,42,dp-linear,dp,core,1.0
apple,all,155,43,design,design,periph,1.0
apple,all,240,44,binary-search,binary-search,periph,1.0
apple,all,283,45,two-pointers,two-pointers,periph,1.0
apple,all,380,46,design,design,periph,1.0
apple,all,28,47,string-matching,string,periph,1.0
apple,all,88,48,two-pointers,two-pointers,periph,1.0
apple,all,139,49,dp-linear,dp,core,1.0
apple,all,208,50,trie,tree,periph,1.0
apple,all,227,51,pairing-stack,stack,periph,1.0
apple,all,284,52,design,design,periph,1.0
apple,all,443,53,two-pointers,two-pointers,periph,1.0
apple,all,102,54,bfs,graph-search,core,1.0
apple,all,118,55,dp-linear,dp,core,1.0
apple,all,127,56,bfs,graph-search,core,1.0
apple,all,149,57,geometry,math-bit,periph,1.0
apple,all,348,58,design,design,periph,1.0
apple,all,383,59,hashing,hashing,periph,1.0
apple,all,15,60,two-pointers,two-pointers,periph,1.0
apple,all,69,61,binary-search,binary-search,periph,1.0
apple,all,237,62,linked-list,linked-list,periph,1.0
apple,all,706,63,design,design,periph,1.0
apple,all,996,64,backtracking,backtracking,core,1.0
apple,all,2023,65,hashing,hashing,periph,1.0
apple,all,10,66,dp-grid,dp,core,1.0
apple,all,26,67,two-pointers,two-pointers,periph,1.0
apple,all,104,68,tree-aggregate,tree,core,1.0
apple,all,221,69,dp-grid,dp,core,1.0
apple,all,257,70,tree-traversal,tree,core,1.0
apple,all,387,71,hashing,hashing,periph,1.0
apple,all,565,72,graph-other,graph-search,periph,1.0
apple,all,714,73,dp-linear,dp,core,1.0
apple,all,1606,74,design,design,periph,1.0
apple,all,2397,75,backtracking,backtracking,core,1.0
apple,all,2970,76,two-pointers,two-pointers,periph,1.0
apple,all,2972,77,two-pointers,two-pointers,periph,1.0
apple,all,3030,78,matrix-sim,matrix-sim,periph,1.0
apple,all,3522,79,string-other,string,periph,1.0
apple,all,19,80,fast-slow,two-pointers,periph,1.0
apple,all,33,81,binary-search,binary-search,periph,1.0
apple,all,167,82,two-pointers,two-pointers,periph,1.0
apple,all,297,83,tree-construct,tree,periph,1.0
apple,all,341,84,design,design,periph,1.0
apple,all,394,85,pairing-stack,stack,periph,1.0
apple,all,5,86,string-other,string,periph,1.0
apple,all,11,87,two-pointers,two-pointers,periph,1.0
apple,all,17,88,backtracking,backtracking,core,1.0
apple,all,22,89,backtracking,backtracking,core,1.0
apple,all,128,90,hashing,hashing,periph,1.0
apple,all,232,91,design,design,periph,1.0
apple,all,252,92,merge-intervals,intervals,periph,1.0
apple,all,273,93,string-other,string,periph,1.0
apple,all,509,94,dp-linear,dp,core,1.0
apple,all,658,95,binary-search,binary-search,periph,1.0
apple,all,1047,96,pairing-stack,stack,periph,1.0
apple,all,1275,97,trivial,trivial,trivial,1.0
apple,all,621,98,greedy,greedy,periph,1.0
apple,all,733,99,dfs-flood,graph-search,periph,1.0
apple,all,8,100,string-other,string,periph,1.0
apple,all,13,101,string-other,string,periph,1.0
apple,all,46,102,backtracking,backtracking,core,1.0
apple,all,55,103,greedy,greedy,periph,1.0
apple,all,57,104,merge-intervals,intervals,periph,1.0
apple,all,68,105,string-other,string,periph,1.0
apple,all,239,106,monotonic-stack,stack,periph,1.0
apple,all,344,107,two-pointers,two-pointers,periph,1.0
apple,all,2,108,linked-list,linked-list,periph,1.0
apple,all,72,109,dp-grid,dp,core,1.0
apple,all,73,110,matrix-sim,matrix-sim,periph,1.0
apple,all,79,111,backtracking,backtracking,core,1.0
apple,all,97,112,dp-grid,dp,core,1.0
apple,all,112,113,tree-aggregate,tree,core,1.0
apple,all,134,114,greedy,greedy,periph,1.0
apple,all,202,115,hashing,hashing,periph,1.0
apple,all,242,116,hashing,hashing,periph,1.0
apple,all,268,117,math-bit,math-bit,periph,1.0
apple,all,309,118,dp-linear,dp,core,1.0
apple,all,322,119,dp-knapsack,dp,core,1.0
apple,all,412,120,trivial,trivial,trivial,1.0
apple,all,428,121,tree-construct,tree,periph,1.0
apple,all,460,122,design,design,periph,1.0
apple,all,680,123,two-pointers,two-pointers,periph,1.0
apple,all,787,124,bellman-ford,graph-search,core,1.0
apple,all,876,125,fast-slow,two-pointers,periph,1.0
apple,all,895,126,design,design,periph,1.0
apple,all,1650,127,tree-traversal,tree,core,1.0
apple,all,2150,128,hashing,hashing,periph,1.0
apple,all,2591,129,greedy,greedy,periph,1.0
apple,all,39,130,backtracking,backtracking,core,1.0
apple,all,71,131,pairing-stack,stack,periph,1.0
apple,all,74,132,binary-search,binary-search,periph,1.0
apple,all,75,133,dutch-flag,two-pointers,periph,1.0
apple,all,92,134,linked-list,linked-list,periph,1.0
apple,all,108,135,tree-construct,tree,periph,1.0
apple,all,123,136,dp-linear,dp,core,1.0
apple,all,124,137,dp-tree,dp,core,1.0
apple,all,153,138,binary-search,binary-search,periph,1.0
apple,all,162,139,binary-search,binary-search,periph,1.0
apple,all,188,140,dp-knapsack,dp,core,1.0
apple,all,198,141,dp-linear,dp,core,1.0
apple,all,211,142,trie,tree,periph,1.0
apple,all,224,143,pairing-stack,stack,periph,1.0
apple,all,269,144,topo-sort,graph-search,core,1.0
apple,all,274,145,hashing,hashing,periph,1.0
apple,all,314,146,bfs,graph-search,core,1.0
apple,all,328,147,linked-list,linked-list,periph,1.0
apple,all,378,148,binary-search,binary-search,periph,1.0
apple,all,468,149,string-other,string,periph,1.0
apple,all,477,150,math-bit,math-bit,periph,1.0
apple,all,635,151,design,design,periph,1.0
apple,all,647,152,string-other,string,periph,1.0
apple,all,688,153,dp-grid,dp,core,1.0
apple,all,841,154,dfs-flood,graph-search,periph,1.0
apple,all,855,155,design,design,periph,1.0
apple,all,994,156,bfs,graph-search,core,1.0
apple,all,1011,157,binary-search,binary-search,periph,1.0
apple,all,1087,158,backtracking,backtracking,core,1.0
apple,all,2065,159,backtracking,backtracking,core,1.0
apple,all,3074,160,greedy,greedy,periph,1.0
apple,all,18,161,two-pointers,two-pointers,periph,1.0
apple,all,27,162,two-pointers,two-pointers,periph,1.0
apple,all,37,163,backtracking,backtracking,core,1.0
apple,all,41,164,hashing,hashing,periph,1.0
apple,all,47,165,backtracking,backtracking,core,1.0
apple,all,67,166,math-bit,math-bit,periph,1.0
apple,all,84,167,monotonic-stack,stack,periph,1.0
apple,all,98,168,bst,tree,periph,1.0
apple,all,100,169,tree-traversal,tree,core,1.0
apple,all,109,170,tree-construct,tree,periph,1.0
apple,all,126,171,bfs,graph-search,core,1.0
apple,all,143,172,linked-list,linked-list,periph,1.0
apple,all,150,173,pairing-stack,stack,periph,1.0
apple,all,158,174,design,design,periph,1.0
apple,all,160,175,linked-list,linked-list,periph,1.0
apple,all,213,176,dp-linear,dp,core,1.0
apple,all,217,177,hashing,hashing,periph,1.0
apple,all,218,178,heap-topk,heap-select,periph,1.0
apple,all,277,179,graph-other,graph-search,periph,1.0
apple,all,278,180,binary-search,binary-search,periph,1.0
apple,all,329,181,dp-grid,dp,core,1.0
apple,all,332,182,graph-other,graph-search,periph,1.0
apple,all,340,183,sliding-window,sliding-window,periph,1.0
apple,all,349,184,hashing,hashing,periph,1.0
apple,all,359,185,design,design,periph,1.0
apple,all,424,186,sliding-window,sliding-window,periph,1.0
apple,all,438,187,sliding-window,sliding-window,periph,1.0
apple,all,463,188,matrix-sim,matrix-sim,periph,1.0
apple,all,503,189,monotonic-stack,stack,periph,1.0
apple,all,515,190,bfs,graph-search,core,1.0
apple,all,523,191,prefix-sum,prefix-sum,periph,1.0
apple,all,528,192,binary-search,binary-search,periph,1.0
apple,all,628,193,greedy,greedy,periph,1.0
apple,all,692,194,heap-topk,heap-select,periph,1.0
apple,all,724,195,prefix-sum,prefix-sum,periph,1.0
apple,all,731,196,design,design,periph,1.0
apple,all,759,197,merge-intervals,intervals,periph,1.0
apple,all,820,198,trie,tree,periph,1.0
apple,all,907,199,monotonic-stack,stack,periph,1.0
apple,all,909,200,bfs,graph-search,core,1.0
facebook,all,1249,1,pairing-stack,stack,periph,1.0
facebook,all,408,2,string-other,string,periph,1.0
facebook,all,680,3,two-pointers,two-pointers,periph,1.0
facebook,all,314,4,bfs,graph-search,core,1.0
facebook,all,215,5,heap-topk,heap-select,periph,1.0
facebook,all,227,6,pairing-stack,stack,periph,1.0
facebook,all,1650,7,tree-traversal,tree,core,1.0
facebook,all,1,8,hashing,hashing,periph,1.0
facebook,all,339,9,tree-traversal,tree,core,1.0
facebook,all,528,10,binary-search,binary-search,periph,1.0
facebook,all,88,11,two-pointers,two-pointers,periph,1.0
facebook,all,236,12,tree-aggregate,tree,core,1.0
facebook,all,543,13,tree-aggregate,tree,core,1.0
facebook,all,560,14,prefix-sum,prefix-sum,periph,1.0
facebook,all,162,15,binary-search,binary-search,periph,1.0
facebook,all,199,16,bfs,graph-search,core,1.0
facebook,all,56,17,merge-intervals,intervals,periph,1.0
facebook,all,50,18,math-bit,math-bit,periph,1.0
facebook,all,71,19,pairing-stack,stack,periph,1.0
facebook,all,1762,20,monotonic-stack,stack,periph,1.0
facebook,all,125,21,two-pointers,two-pointers,periph,1.0
facebook,all,1091,22,bfs,graph-search,core,1.0
facebook,all,347,23,heap-topk,heap-select,periph,1.0
facebook,all,121,24,dp-linear,dp,core,1.0
facebook,all,1570,25,design,design,periph,1.0
facebook,all,938,26,bst,tree,periph,1.0
facebook,all,146,27,design,design,periph,1.0
facebook,all,31,28,two-pointers,two-pointers,periph,1.0
facebook,all,138,29,linked-list,linked-list,periph,1.0
facebook,all,129,30,tree-aggregate,tree,core,1.0
facebook,all,973,31,heap-topk,heap-select,periph,1.0
facebook,all,23,32,heap-topk,heap-select,periph,1.0
facebook,all,1004,33,sliding-window,sliding-window,periph,1.0
facebook,all,346,34,design,design,periph,1.0
facebook,all,986,35,merge-intervals,intervals,periph,1.0
facebook,all,20,36,pairing-stack,stack,periph,1.0
facebook,all,34,37,binary-search,binary-search,periph,1.0
facebook,all,827,38,dfs-flood,graph-search,periph,1.0
facebook,all,791,39,greedy,greedy,periph,1.0
facebook,all,2,40,linked-list,linked-list,periph,1.0
facebook,all,670,41,greedy,greedy,periph,1.0
facebook,all,921,42,pairing-stack,stack,periph,1.0
facebook,all,76,43,sliding-window,sliding-window,periph,1.0
facebook,all,15,44,two-pointers,two-pointers,periph,1.0
facebook,all,133,45,graph-other,graph-search,periph,1.0
facebook,all,14,46,string-other,string,periph,1.0
facebook,all,987,47,bfs,graph-search,core,1.0
facebook,all,65,48,string-other,string,periph,1.0
facebook,all,1539,49,binary-search,binary-search,periph,1.0
facebook,all,636,50,pairing-stack,stack,periph,1.0
facebook,all,200,51,dfs-flood,graph-search,periph,1.0
facebook,all,498,52,matrix-sim,matrix-sim,periph,1.0
facebook,all,5,53,string-other,string,periph,1.0
facebook,all,3,54,sliding-window,sliding-window,periph,1.0
facebook,all,26,55,two-pointers,two-pointers,periph,1.0
facebook,all,207,56,topo-sort,graph-search,core,1.0
facebook,all,283,57,two-pointers,two-pointers,periph,1.0
facebook,all,863,58,bfs,graph-search,core,1.0
facebook,all,4,59,binary-search,binary-search,periph,1.0
facebook,all,426,60,bst,tree,periph,1.0
facebook,all,19,61,fast-slow,two-pointers,periph,1.0
facebook,all,415,62,string-other,string,periph,1.0
facebook,all,647,63,string-other,string,periph,1.0
facebook,all,708,64,linked-list,linked-list,periph,1.0
facebook,all,270,65,bst,tree,periph,1.0
facebook,all,42,66,monotonic-stack,stack,periph,1.0
facebook,all,489,67,backtracking,backtracking,core,1.0
facebook,all,9,68,math-bit,math-bit,periph,1.0
facebook,all,78,69,backtracking,backtracking,core,1.0
facebook,all,721,70,union-find,graph-search,periph,1.0
facebook,all,249,71,hashing,hashing,periph,1.0
facebook,all,173,72,bst,tree,periph,1.0
facebook,all,824,73,string-other,string,periph,1.0
facebook,all,398,74,design,design,periph,1.0
facebook,all,523,75,prefix-sum,prefix-sum,periph,1.0
facebook,all,11,76,two-pointers,two-pointers,periph,1.0
facebook,all,13,77,string-other,string,periph,1.0
facebook,all,282,78,backtracking,backtracking,core,1.0
facebook,all,53,79,dp-linear,dp,core,1.0
facebook,all,1216,80,dp-interval,dp,core,1.0
facebook,all,33,81,binary-search,binary-search,periph,1.0
facebook,all,219,82,hashing,hashing,periph,1.0
facebook,all,1768,83,string-other,string,periph,1.0
facebook,all,17,84,backtracking,backtracking,core,1.0
facebook,all,21,85,linked-list,linked-list,periph,1.0
facebook,all,22,86,backtracking,backtracking,core,1.0
facebook,all,480,87,heap-topk,heap-select,periph,1.0
facebook,all,1757,88,sql,sql,trivial,1.0
facebook,all,8,89,string-other,string,periph,1.0
facebook,all,128,90,hashing,hashing,periph,1.0
facebook,all,127,91,bfs,graph-search,core,1.0
facebook,all,75,92,dutch-flag,two-pointers,periph,1.0
facebook,all,169,93,hashing,hashing,periph,1.0
facebook,all,49,94,hashing,hashing,periph,1.0
facebook,all,70,95,dp-linear,dp,core,1.0
facebook,all,875,96,binary-search,binary-search,periph,1.0
facebook,all,1047,97,pairing-stack,stack,periph,1.0
facebook,all,2667,98,trivial,trivial,trivial,1.0
facebook,all,378,99,binary-search,binary-search,periph,1.0
facebook,all,73,100,matrix-sim,matrix-sim,periph,1.0
facebook,all,958,101,bfs,graph-search,core,1.0
facebook,all,163,102,two-pointers,two-pointers,periph,1.0
facebook,all,139,103,dp-linear,dp,core,1.0
facebook,all,766,104,matrix-sim,matrix-sim,periph,1.0
facebook,all,253,105,diff-array,intervals,periph,1.0
facebook,all,269,106,topo-sort,graph-search,core,1.0
facebook,all,977,107,two-pointers,two-pointers,periph,1.0
facebook,all,2265,108,dp-tree,dp,core,1.0
facebook,all,48,109,matrix-sim,matrix-sim,periph,1.0
facebook,all,394,110,pairing-stack,stack,periph,1.0
facebook,all,825,111,hashing,hashing,periph,1.0
facebook,all,238,112,prefix-sum,prefix-sum,periph,1.0
facebook,all,7,113,math-bit,math-bit,periph,1.0
facebook,all,124,114,dp-tree,dp,core,1.0
facebook,all,239,115,monotonic-stack,stack,periph,1.0
facebook,all,66,116,math-bit,math-bit,periph,1.0
facebook,all,234,117,fast-slow,two-pointers,periph,1.0
facebook,all,235,118,bst,tree,periph,1.0
facebook,all,380,119,design,design,periph,1.0
facebook,all,54,120,matrix-sim,matrix-sim,periph,1.0
facebook,all,67,121,math-bit,math-bit,periph,1.0
facebook,all,16,122,two-pointers,two-pointers,periph,1.0
facebook,all,242,123,hashing,hashing,periph,1.0
facebook,all,246,124,string-other,string,periph,1.0
facebook,all,301,125,bfs,graph-search,core,1.0
facebook,all,348,126,design,design,periph,1.0
facebook,all,32,127,pairing-stack,stack,periph,1.0
facebook,all,62,128,dp-grid,dp,core,1.0
facebook,all,102,129,bfs,graph-search,core,1.0
facebook,all,118,130,dp-linear,dp,core,1.0
facebook,all,206,131,linked-list,linked-list,periph,1.0
facebook,all,10,132,dp-grid,dp,core,1.0
facebook,all,28,133,string-matching,string,periph,1.0
facebook,all,43,134,string-other,string,periph,1.0
facebook,all,295,135,heap-topk,heap-select,periph,1.0
facebook,all,18,136,two-pointers,two-pointers,periph,1.0
facebook,all,55,137,greedy,greedy,periph,1.0
facebook,all,116,138,tree-traversal,tree,core,1.0
facebook,all,545,139,tree-traversal,tree,core,1.0
facebook,all,605,140,greedy,greedy,periph,1.0
facebook,all,1868,141,two-pointers,two-pointers,periph,1.0
facebook,all,224,142,pairing-stack,stack,periph,1.0
facebook,all,658,143,binary-search,binary-search,periph,1.0
facebook,all,525,144,prefix-sum,prefix-sum,periph,1.0
facebook,all,536,145,tree-construct,tree,periph,1.0
facebook,all,695,146,dfs-flood,graph-search,periph,1.0
facebook,all,131,147,backtracking,backtracking,core,1.0
facebook,all,329,148,dp-grid,dp,core,1.0
facebook,all,419,149,matrix-sim,matrix-sim,periph,1.0
facebook,all,27,150,two-pointers,two-pointers,periph,1.0
facebook,all,69,151,binary-search,binary-search,periph,1.0
facebook,all,122,152,greedy,greedy,periph,1.0
facebook,all,1424,153,matrix-sim,matrix-sim,periph,1.0
facebook,all,84,154,monotonic-stack,stack,periph,1.0
facebook,all,643,155,sliding-window,sliding-window,periph,1.0
facebook,all,1060,156,binary-search,binary-search,periph,1.0
facebook,all,210,157,topo-sort,graph-search,core,1.0
facebook,all,424,158,sliding-window,sliding-window,periph,1.0
facebook,all,2235,159,trivial,trivial,trivial,1.0
facebook,all,322,160,dp-knapsack,dp,core,1.0
facebook,all,540,161,binary-search,binary-search,periph,1.0
facebook,all,1011,162,binary-search,binary-search,periph,1.0
facebook,all,443,163,two-pointers,two-pointers,periph,1.0
facebook,all,494,164,dp-knapsack,dp,core,1.0
facebook,all,529,165,dfs-flood,graph-search,periph,1.0
facebook,all,1209,166,pairing-stack,stack,periph,1.0
facebook,all,79,167,backtracking,backtracking,core,1.0
facebook,all,123,168,dp-linear,dp,core,1.0
facebook,all,189,169,two-pointers,two-pointers,periph,1.0
facebook,all,217,170,hashing,hashing,periph,1.0
facebook,all,231,171,math-bit,math-bit,periph,1.0
facebook,all,278,172,binary-search,binary-search,periph,1.0
facebook,all,317,173,bfs,graph-search,core,1.0
facebook,all,739,174,monotonic-stack,stack,periph,1.0
facebook,all,1443,175,dp-tree,dp,core,1.0
facebook,all,29,176,math-bit,math-bit,periph,1.0
facebook,all,35,177,binary-search,binary-search,periph,1.0
facebook,all,38,178,string-other,string,periph,1.0
facebook,all,51,179,backtracking,backtracking,core,1.0
facebook,all,98,180,bst,tree,periph,1.0
facebook,all,167,181,two-pointers,two-pointers,periph,1.0
facebook,all,209,182,sliding-window,sliding-window,periph,1.0
facebook,all,286,183,bfs,graph-search,core,1.0
facebook,all,303,184,prefix-sum,prefix-sum,periph,1.0
facebook,all,392,185,two-pointers,two-pointers,periph,1.0
facebook,all,852,186,binary-search,binary-search,periph,1.0
facebook,all,46,187,backtracking,backtracking,core,1.0
facebook,all,91,188,dp-linear,dp,core,1.0
facebook,all,155,189,design,design,periph,1.0
facebook,all,297,190,tree-construct,tree,periph,1.0
facebook,all,934,191,bfs,graph-search,core,1.0
facebook,all,39,192,backtracking,backtracking,core,1.0
facebook,all,198,193,dp-linear,dp,core,1.0
facebook,all,349,194,hashing,hashing,periph,1.0
facebook,all,410,195,binary-search,binary-search,periph,1.0
facebook,all,1778,196,bfs,graph-search,core,1.0
facebook,all,80,197,two-pointers,two-pointers,periph,1.0
facebook,all,136,198,math-bit,math-bit,periph,1.0
facebook,all,143,199,linked-list,linked-list,periph,1.0
facebook,all,334,200,greedy,greedy,periph,1.0
bloomberg,three-months,1,1,hashing,hashing,periph,1.0
bloomberg,three-months,5,2,string-other,string,periph,1.0
bloomberg,three-months,2,3,linked-list,linked-list,periph,1.0
bloomberg,three-months,42,4,monotonic-stack,stack,periph,1.0
bloomberg,three-months,49,5,hashing,hashing,periph,1.0
bloomberg,three-months,121,6,dp-linear,dp,core,1.0
bloomberg,three-months,200,7,dfs-flood,graph-search,periph,1.0
bloomberg,three-months,56,8,merge-intervals,intervals,periph,1.0
bloomberg,three-months,79,9,backtracking,backtracking,core,1.0
bloomberg,three-months,380,10,design,design,periph,1.0
bloomberg,three-months,394,11,pairing-stack,stack,periph,1.0
bloomberg,three-months,21,12,linked-list,linked-list,periph,1.0
bloomberg,three-months,70,13,dp-linear,dp,core,1.0
bloomberg,three-months,128,14,hashing,hashing,periph,1.0
bloomberg,three-months,253,15,diff-array,intervals,periph,1.0
bloomberg,three-months,3,16,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,14,17,string-other,string,periph,1.0
bloomberg,three-months,48,18,matrix-sim,matrix-sim,periph,1.0
bloomberg,three-months,75,19,dutch-flag,two-pointers,periph,1.0
bloomberg,three-months,125,20,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,387,21,hashing,hashing,periph,1.0
bloomberg,three-months,424,22,sliding-window,sliding-window,periph,1.0
bloomberg,three-months,430,23,linked-list,linked-list,periph,1.0
bloomberg,three-months,560,24,prefix-sum,prefix-sum,periph,1.0
bloomberg,three-months,11,25,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,22,26,backtracking,backtracking,core,1.0
bloomberg,three-months,31,27,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,33,28,binary-search,binary-search,periph,1.0
bloomberg,three-months,88,29,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,322,30,dp-knapsack,dp,core,1.0
bloomberg,three-months,875,31,binary-search,binary-search,periph,1.0
bloomberg,three-months,933,32,design,design,periph,1.0
bloomberg,three-months,1752,33,two-pointers,two-pointers,periph,1.0
bloomberg,three-months,2833,34,trivial,trivial,trivial,1.0
bloomberg,three-months,4,35,binary-search,binary-search,periph,1.0
